Sample ID	Chromosome	Start	End	Number of probes	Segment mean value
1456	2	10500	1668846	100	-0.0546624
1456	2	1669985	29222334	1971	0.120895
1456	2	29225401	31805969	214	-0.0288297
1456	2	31806469	70680459	2357	0.192588
1456	2	70683470	73635249	335	0.0161302
1456	2	73635749	73830431	52	0.40846
1456	2	73835601	92267022	1045	0.056736
1456	2	95326671	96811093	119	-0.0499181
1456	2	96811593	113788732	1394	0.121911
1456	2	113789786	135602847	961	0.0186825
1456	2	135603347	179395234	2678	0.154524
1456	2	179395234	179507044	244	0.375448
1456	2	179509274	179566972	57	0.108922
1456	2	179567180	179643845	120	0.346707
1456	2	179643955	202900520	1471	0.144207
1456	2	202900520	204231767	140	0.390822
1456	2	204244930	217123534	859	0.161505
1456	2	217124034	218954777	94	-0.116751
1456	2	218955277	219849027	281	0.117905
1456	2	219849745	223498026	458	-0.101534
1456	2	223499109	237076352	1121	0.133189
1456	2	237076352	243188873	725	-0.0158293
1456	3	60500	12875481	859	-0.0805643
1456	3	12877592	14861419	211	-0.24098
1456	3	14861700	37459117	1121	-0.0404246
1456	3	37459617	39228301	373	-0.20912
1456	3	39228301	47103836	887	-0.102369
1456	3	47125209	47164104	19	0.440127
1456	3	47164104	48423368	226	0.0143146
1456	3	48423444	48690620	267	-0.236072
1456	3	48691051	50284507	645	-0.0381102
1456	3	50289531	50685477	159	-0.293069
1456	3	50685977	51970365	180	-0.00455742
1456	3	51970446	52558897	336	-0.236549
1456	3	52558978	90154779	1609	-0.0660375
1456	3	93519633	121097733	1490	-0.0435844
1456	3	121100139	122511963	296	0.137733
1456	3	122512463	125735718	377	-0.0835638
1456	3	125741628	127414033	181	-0.29071
1456	3	127414533	129214450	212	-0.0450462
1456	3	129218744	129325482	56	-0.384743
1456	3	129325982	183888543	3030	-0.0292369
1456	3	183894781	184293773	194	-0.212414
1456	3	184294629	195478142	732	-0.041929
1456	3	195479243	195513867	29	-0.520632
1456	3	195515720	196129890	91	-0.0526478
1456	3	196134116	196657794	62	0.319137
1456	3	196663881	197961930	151	0.0110145
1456	4	85621	37440717	1976	0.0547431
1456	4	37440717	40762509	317	0.291038
1456	4	40763187	49063328	490	0.13547
1456	4	52660617	190947920	6543	0.158129
1456	5	10500	13717629	642	0.430343
1456	5	13718990	45907753	1489	0.594419
1456	5	49555074	108691115	2817	-0.0156976
1456	5	108691615	109090529	15	0.635097
1456	5	109091029	140388711	2183	-0.0372893
1456	5	140389211	140914000	303	0.11667
1456	5	140915620	176523742	2458	-0.110298
1456	5	176524527	176662321	20	0.417658
1456	5	176662821	180904760	664	-0.121269
1456	6	60500	30229245	1671	-0.0318891
1456	6	30232004	31656082	30	-0.30906
1456	6	31748217	32063649	37	-0.791687
1456	6	32063649	34215262	205	-0.251674
1456	6	34215762	39266702	686	-0.0382722
1456	6	39267202	41752810	196	-0.26816
1456	6	41753074	42580029	91	-0.0385489
1456	6	42582808	42833184	63	0.273933
1456	6	42847675	55932128	1279	-0.0728071
1456	6	55933843	58745455	230	0.0639498
1456	6	61944508	160328965	5282	-0.0161421
1456	6	160329465	171054567	609	-0.140432
1456	7	10500	2752512	323	-0.00890955
1456	7	2753012	3500113	31	0.70407
1456	7	3500113	5691543	206	0.187782
1456	7	5692043	8008481	288	0.474537
1456	7	8008981	31377368	1158	0.14259
1456	7	31377868	33427756	116	0.370254
1456	7	33428256	43990291	539	0.118297
1456	7	43992248	46714535	319	-0.038984
1456	7	46714535	54459406	349	0.371314
1456	7	54459406	55458985	43	1.76082
1456	7	55459485	57544226	108	0.984943
1456	7	61657308	99793005	2502	0.170291
1456	7	99795400	100136469	91	0.643867
1456	7	100136969	102079628	472	0.111001
1456	7	102087229	102307711	30	0.77793
1456	7	102392138	103061961	100	1.21771
1456	7	103062461	110526148	512	0.165769
1456	7	110526648	116165146	199	0.968896
1456	7	116166578	116937165	60	1.28719
1456	7	116937665	128452366	620	0.311214
1456	7	128452761	128587589	90	-0.00501868
1456	7	128587782	149172574	1719	0.284445
1456	7	149174654	149524048	123	-0.0811839
1456	7	149524859	150641952	109	0.342464
1456	7	150642452	151705029	247	0.114603
1456	7	151711728	153749405	120	0.479257
1456	7	153749905	158591763	268	0.0606912
1456	7	158592263	158935237	41	0.501563
1456	8	10500	41583464	2603	-0.277046
1456	8	41584767	43398986	209	0.0428403
1456	8	48114027	57080062	419	-0.0611262
1456	8	57080586	61775211	176	-0.296249
1456	8	61777574	110131684	2159	-0.0342563
1456	8	110132184	110979816	110	2.79439
1456	8	110980316	128429191	706	-0.0222453
1456	8	128429691	130891707	50	2.77981
1456	8	130892207	142437169	595	-0.151017
1456	8	142437849	144696623	260	-0.352817
1456	8	144696793	146303522	607	-0.209962
1456	9	18279	19927008	963	0.133333
1456	9	19927008	23537098	152	-0.410342
1456	9	23537098	34372672	436	0.151744
1456	9	34372672	36065621	487	0.00556368
1456	9	36080601	47317179	299	0.163409
1456	9	65468179	116136382	3050	-0.0460336
1456	9	116136382	123182238	417	-0.216814
1456	9	123184970	135942047	1969	-0.0306366
1456	9	135942224	140352353	1105	-0.252259
1456	9	140352939	141152931	150	-0.0666941
1456	10	60500	38771777	2216	-0.00544226
1456	10	42602610	69407271	1108	-0.0854831
1456	10	69407771	70992889	258	0.191612
1456	10	70998797	73538065	315	-0.201265
1456	10	73539023	76970947	504	0.00778739
1456	10	76980500	88024622	397	-0.165345
1456	10	88025370	124269669	3525	-0.0546787
1456	10	124271485	124380896	43	-0.428473
1456	10	124384792	133917812	533	-0.0819533
1456	10	133918312	135439807	286	-0.34402
1456	11	60500	2950364	722	-0.31497
1456	11	2950364	5989488	448	0.015185
1456	11	5989488	46563753	2715	-0.0967945
1456	11	46563753	51516211	520	0.0343281
1456	11	55035825	57003906	195	0.333
1456	11	57003906	60274597	489	0.139379
1456	11	60285556	61727515	340	-0.0321665
1456	11	61729726	62286614	70	0.232467
1456	11	62286614	62298613	41	0.602912
1456	11	62298613	63932668	446	0.182194
1456	11	63933168	64697853	373	-0.0562118
1456	11	64697952	71701763	1511	0.0616163
1456	11	71705764	72537634	206	-0.0598699
1456	11	72537747	74407042	250	1.99E-01
1456	11	74408249	76982268	304	0.0099287
1456	11	76987205	78369861	156	0.205198
1456	11	78372493	82291671	68	-0.139542
1456	11	82291671	117209384	2095	0.152368
1456	11	117214881	118023388	118	-0.0927766
1456	11	118023888	118391600	126	0.298856
1456	11	118392002	124609480	786	0.123445
1456	11	124609980	124844491	82	-0.192151
1456	11	124844991	134946016	672	0.0556448
1456	12	176048	7522261	1166	0.00284523
1456	12	7525915	34431528	1922	0.124858
1456	12	37857194	48107171	526	0.00843635
1456	12	48110672	48388260	119	-0.345
1456	12	48389037	50524477	591	-0.115254
1456	12	50528328	52400303	311	0.0632146
1456	12	52400803	53509438	340	-0.211125
1456	12	53509880	110353351	4581	-0.053635
1456	12	110354395	112910247	429	0.07606
1456	12	112910747	120636542	653	-0.105577
1456	12	120636656	123334502	534	0.102982
1456	12	123335381	123519137	71	-0.241574
1456	12	123519637	124362455	195	0.113876
1456	12	124363810	133781116	703	-0.170306
1456	13	19020500	86370643	3029	-0.0121914
1456	13	86910824	97484979	243	-0.113247
1456	13	97484979	103402738	479	0.0326429
1456	13	103410759	115109378	685	-0.180538
1456	14	19217246	21538055	249	0.193569
1456	14	21538555	21571417	42	-0.234128
1456	14	21571917	23517688	469	0.17336
1456	14	23518235	29236730	663	-0.0395672
1456	14	29236975	40668572	578	0.212135
1456	14	41281938	100991706	4186	-0.0284695
1456	14	100992206	102276373	78	-0.356562
1456	14	102285328	104551607	410	0.0149642
1456	14	104552107	105398224	133	-0.395075
1456	14	105398348	105609269	81	-0.000411301
1456	14	105609818	106538277	199	-0.429466
1456	14	106573200	107283288	64	-0.0563807
1456	15	20044632	40566477	1073	-0.0474695
1456	15	40568127	40657926	51	-0.376333
1456	15	40659258	42105979	398	0.0505444
1456	15	42106747	42453971	175	-0.300756
1456	15	42454229	72454718	3244	0.0114715
1456	15	72455606	75655089	532	-0.189619
1456	15	75656339	82721784	672	-0.0550927
1456	15	82821208	84706558	177	-0.281914
1456	15	85147158	102499862	1246	-0.0871055
1456	16	97429	2347922	997	-0.0904642
1456	16	2348386	31419819	3445	0.147129
1456	16	31421715	35148746	107	0.0226723
1456	16	46615640	68119687	1978	-0.0888065
1456	16	68120187	70416827	364	0.100399
1456	16	70417092	88017865	1467	-0.0829116
1456	16	88039695	89288591	241	-0.328116
1456	16	89289564	90142318	264	-0.0500732
1456	17	6010	17700502	3250	-0.0435481
1456	17	17700502	18167550	207	-0.27644
1456	17	18167550	22157351	364	-0.0553457
1456	17	25524939	27449271	463	0.0435252
1456	17	27492959	30932259	477	0.279347
1456	17	30932759	33585209	192	0.0526837
1456	17	33585709	33920549	67	0.437835
1456	17	33925248	37427109	562	0.147918
1456	17	37431222	37762277	67	0.491221
1456	17	37762277	39240692	424	0.130278
1456	17	39240692	39777343	143	-0.050267
1456	17	39781261	41606111	620	0.200138
1456	17	41606502	42476489	273	0.0454251
1456	17	42476489	42828621	59	0.42365
1456	17	42837089	56738449	1571	0.081465
1456	17	56738449	60742310	470	0.338752
1456	17	60743454	65157192	577	0.147379
1456	17	65162593	66364885	117	0.390147
1456	17	66366584	78914401	1839	0.100544
1456	17	78919466	80282766	496	-0.0637786
1456	17	80285022	81194710	139	0.121445
1456	18	158698	15249095	912	-0.030644
1456	18	18520842	19751388	120	0.085681
1456	18	19751956	34174249	890	-0.223871
1456	18	34174749	51729472	710	-0.342843
1456	18	51731367	78016748	1136	-0.255833
1456	19	60500	2280930	711	-0.17793
1456	19	2290250	9045823	1776	-0.0389792
1456	19	9045823	10071566	279	0.137694
1456	19	10073494	11658722	668	0.0180142
1456	19	11660137	12739817	206	0.319715
1456	19	12739817	19905914	2040	-0.0294131
1456	19	19905914	24310782	273	0.183469
1456	19	28263182	35533426	464	0.00708845
1456	19	35540193	36643309	512	-0.135792
1456	19	36643809	38631323	300	0.159464
1456	19	38631823	44417038	1581	-0.0601068
1456	19	44417538	44934437	166	0.211704
1456	19	44934437	52568915	2167	-0.0521923
1456	19	52568915	52918645	87	0.143171
1456	19	52918645	53995054	172	0.36191
1456	19	53995054	54543714	114	0.166373
1456	19	54545032	55738048	436	-0.0780748
1456	19	55738548	56243622	202	-0.293566
1456	19	56243622	58773848	565	0.101819
1456	19	58773848	59080953	129	-0.168195
1456	20	68350	26256532	1820	-0.299259
1456	20	29458437	31383340	244	-0.0460176
1456	20	31383455	31885394	151	-0.24858
1456	20	31887704	34099455	407	-0.0366223
1456	20	34099955	35787439	285	0.114734
1456	20	35788499	47361684	1232	-0.111597
1456	20	47364345	52583612	423	0.0374498
1456	20	52591927	60776133	479	-0.104196
1456	20	60791061	62904953	606	-0.289399
1456	21	9411693	34443096	710	0.124287
1456	21	34614227	40871248	514	0.222729
1456	21	40871748	48084239	1060	0.00159538
1456	22	16266928	21388637	646	-0.146496
1456	22	21743567	40415339	2400	-0.122254
1456	22	40415890	40800459	56	0.201457
1456	22	40800560	40831558	29	-0.24864
1456	22	40859224	41601390	84	0.197928
1456	22	41605699	50307413	902	-0.0722963
1456	22	50312417	51216409	441	-0.296373
1751	1	69396	47717594	7004	-0.0119053
1751	1	47725960	53535839	458	-0.127215
1751	1	53540277	55518084	285	0.149785
1751	1	55518322	57535098	158	-0.0499468
1751	1	57536695	103444660	2550	0.165593
1751	1	103444937	115398193	1115	-0.0719803
1751	1	115399193	115537640	26	-0.720691
1751	1	115538140	120930293	438	-0.105482
1751	1	143343316	152057957	958	0.724809
1751	1	152057957	153121864	179	0.906681
1751	1	153123086	162367105	2211	0.159769
1751	1	162368712	186282910	2004	0.088304
1751	1	186283102	199840305	472	-0.0789993
1751	1	199840305	214837137	1795	0.139724
1751	1	214837637	220953581	336	-0.0105084
1751	1	220955119	224922408	283	0.122836
1751	1	224927030	225496112	59	-0.325531
1751	1	225506284	232942603	790	0.172087
1751	1	232942603	247335179	1041	0.040249
1751	1	247419373	249212562	218	0.158781
1751	2	10500	17963206	826	-0.130546
1751	2	17963706	21257773	187	0.133023
1751	2	21258455	29296865	1118	-0.0874141
1751	2	29296865	67795632	2323	-0.197424
1751	2	67795632	75897410	1010	0.4893
1751	2	75899075	92267022	674	0.247849
1751	2	95326671	97788730	382	0.277505
1751	2	97790196	103235807	578	0.00521091
1751	2	103236307	107460197	123	0.267255
1751	2	107460197	135307640	1376	-0.0988524
1751	2	135308140	179395234	2667	-0.165925
1751	2	179395234	179613269	383	0.0350002
1751	2	179613269	202587843	1459	-0.203133
1751	2	202589017	239264721	3237	-0.0726095
1751	2	239265221	243101976	453	0.0429313
1751	3	60500	9476566	357	-0.139219
1751	3	9477411	17275242	957	-0.0235471
1751	3	17279654	31705724	426	-0.22599
1751	3	31710133	46005946	1457	-0.0819861
1751	3	46006524	49466672	1046	0.0139736
1751	3	49467172	49701319	54	0.313682
1751	3	49701855	52568669	991	0.0360282
1751	3	52570771	90154779	1580	-0.135058
1751	3	93593088	107491978	564	-0.182136
1751	3	107491978	121097733	892	0.188377
1751	3	121100139	130098576	1169	0.348764
1751	3	130098576	156979159	1799	0.232478
1751	3	156983314	182631782	991	0.152729
1751	3	182635810	197824927	1476	0.279114
1751	4	85621	515062	51	-0.224493
1751	4	515448	10447683	1111	-0.00646867
1751	4	10447683	49063907	1637	-0.172968
1751	4	52660617	55131216	142	0.110764
1751	4	55133455	70808295	599	-0.180748
1751	4	70810567	79291138	721	0.0597031
1751	4	79295264	132575480	2628	-0.398046
1751	4	132575480	169083178	1459	-0.117953
1751	4	169083678	190947920	948	-0.35129
1751	5	10500	3755496	312	0.407493
1751	5	3755496	45907753	1831	0.207858
1751	5	49555074	130970154	3760	0.0141023
1751	5	130970654	140712723	1382	0.124452
1751	5	140718538	140890740	187	0.324835
1751	5	140896417	161531032	1656	0.103343
1751	5	161531532	167302490	76	-0.175082
1751	5	167302990	180904760	1415	0.145886
1751	6	60500	28474206	1618	-0.0696063
1751	6	28478527	33384746	184	-0.408883
1751	6	33385257	38142958	685	-0.00542942
1751	6	38160294	38903473	87	-0.291647
1751	6	38905749	42905945	418	-0.0607677
1751	6	42906305	44280000	506	0.383223
1751	6	44280817	55192374	711	0.23375
1751	6	55196512	58745455	272	-0.136884
1751	6	61944508	65767620	99	0.37954
1751	6	66005755	89599713	1114	0.153904
1751	6	89600213	91278342	255	0.273642
1751	6	91281415	119515057	1309	0.040028
1751	6	119522418	138198393	967	-0.0854211
1751	6	138199568	139995659	162	0.104821
1751	6	139995659	165713975	1604	-0.105333
1751	6	165715057	171054567	366	0.13829
1751	7	10500	6863797	766	0.525748
1751	7	7137742	37951919	1527	0.361883
1751	7	37953814	45928600	631	0.483238
1751	7	45930146	57529655	510	0.356638
1751	7	61657308	65444528	106	0.163843
1751	7	65445210	76828803	690	0.381329
1751	7	76828803	82763846	313	0.21748
1751	7	82763846	97493808	901	-0.00487607
1751	7	97498219	99697026	388	0.158875
1751	7	99697211	102113496	654	0.267156
1751	7	102114095	106684852	357	0.0790179
1751	7	106685352	107836316	215	0.0205257
1751	7	107838399	138305880	1714	-0.132809
1751	7	138310713	158935237	1907	-0.0399213
1751	8	10500	196362	10	-0.743292
1751	8	363079	1513348	29	0.96809
1751	8	1513848	2092905	87	0.40702
1751	8	2233845	3038736	44	-0.0651574
1751	8	3045390	6302203	69	-0.429412
1751	8	6302203	8860073	131	0.127771
1751	8	8865479	11415547	146	-0.125025
1751	8	11418810	15507705	121	0.17335
1751	8	15508205	21844787	350	0.745222
1751	8	21845294	22261723	159	1.08398
1751	8	22262223	41584866	1485	-0.277505
1751	8	41585425	43398986	211	-0.0217536
1751	8	48114027	77615823	1268	-0.156156
1751	8	77616323	82606680	175	0.196642
1751	8	82606680	97242782	584	-0.0149472
1751	8	97244001	101174648	292	-0.101175
1751	8	101178041	107670413	336	0.200781
1751	8	107670913	123522860	594	0.0174131
1751	8	123522860	135614884	659	0.268665
1751	8	135614884	143740356	382	-0.0390165
1751	8	143745768	144688849	178	0.614453
1751	8	144689122	145152037	280	0.327711
1751	8	145152134	145998918	302	0.110042
1751	8	145998918	146303522	54	-0.0444536
1751	9	18279	32489449	1294	-0.131387
1751	9	32491298	38773148	975	-0.0247877
1751	9	38773148	47317179	61	-0.2286
1751	9	65468179	79814360	538	-0.0952587
1751	9	79816280	79984328	47	-0.506952
1751	9	79985172	128001106	3487	-0.0737005
1751	9	128001219	141152931	2634	0.0437358
1751	10	60500	15558656	892	-0.284822
1751	10	15559156	21157694	377	-0.461992
1751	10	21158668	38771777	945	-0.345678
1751	10	42602610	51633068	538	-0.0130407
1751	10	51648836	60762632	225	-0.340976
1751	10	60762632	71905467	723	0.122647
1751	10	71905467	73583765	232	0.325864
1751	10	73585592	81697984	671	0.153911
1751	10	81700460	98416691	1266	-0.357404
1751	10	98417191	105641941	1202	-0.239585
1751	10	105642441	135439807	2127	-0.304711
1751	11	60500	724829	272	-0.169982
1751	11	726097	2153716	360	0.252111
1751	11	2154216	7670466	942	0.00367992
1751	11	7672070	44285903	2151	-0.114705
1751	11	44286403	51516211	706	-0.00416497
1751	11	55035825	56757318	182	-0.268597
1751	11	56949367	60269512	492	-0.0570057
1751	11	60271173	61079367	161	-0.203244
1751	11	61079460	64594639	1037	0.020871
1751	11	64594749	71209574	1579	0.237297
1751	11	71212347	73118075	315	0.0241494
1751	11	73118575	75826467	338	-0.281665
1751	11	75826967	77605395	203	0.14675
1751	11	77612466	79265296	141	0.448158
1751	11	79265296	82442990	16	-0.246963
1751	11	82443490	87020714	267	0.473026
1751	11	87024466	89534156	88	0.0757253
1751	11	89536865	102814494	670	-0.178143
1751	11	102814994	112551824	685	-0.407483
1751	11	112551824	134946016	2154	-0.260094
1751	12	146239	7894127	1208	0.18344
1751	12	7898926	12264078	491	0.0659551
1751	12	12264811	14577887	165	-0.23679
1751	12	14577887	19427683	262	-0.425357
1751	12	19427683	34431528	931	-0.190447
1751	12	37857194	46243559	397	-0.209154
1751	12	46243818	58203478	2965	-0.0275883
1751	12	58203594	107371913	2672	-0.186084
1751	12	107371913	133781116	3012	-0.0293028
1751	13	19325119	58598434	2414	-0.344123
1751	13	59195446	93518034	638	-0.423889
1751	13	93518534	115109378	1340	0.313413
1751	14	19217246	22337281	487	0.314349
1751	14	22337281	22968818	75	0.772047
1751	14	22970532	26918169	804	0.323826
1751	14	26918669	46340457	755	-0.00423609
1751	14	46963926	64630299	1232	0.0266048
1751	14	64633950	105196550	3410	0.119948
1751	14	105201356	107283288	427	0.239566
1751	15	20044632	45702728	2547	-0.160285
1751	15	45706768	62336454	1326	-0.273661
